OverallQual,GrLivArea,GarageCars,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,SalePrice
7,2462,2,1392,1392,2,9,2005,2006,RL,PAVE,IR1,HLS,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,MN,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,RFN,TA,TA,Y,NEW,PARTIAL,320000
4,1573,1,884,989,1,6,1935,1995,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,TA,BRKTIL,TA,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,GD,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,NORMAL,133000
7,1320,2,660,660,2,6,2003,2003,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,RRAN,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,GD,TA,PCONC,GD,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,GD,TYP,NAN,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,162000
5,864,1,864,864,1,5,1972,1972,RL,PAVE,IR1,LVL,ALLPUB,CULDSAC,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,AV,BLQ,UNF,GASA,EX,Y,SBRKR,TA,TYP,FA,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,133500
7,1604,2,1604,1604,2,8,2006,2006,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,STONE,GD,TA,PCONC,GD,TA,NO,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,RFN,TA,TA,Y,WD,ABNORML,220000
8,1629,3,1616,1629,2,9,2002,2003,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,AV,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,270000
6,918,1,918,918,2,5,1979,1979,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,GD,TA,NO,UNF,UNF,GASA,TA,Y,SBRKR,TA,TYP,TA,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,99500
6,1743,2,702,1041,1,7,1968,1968,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,MANSARD,COMPSHG,BRKFACE,GD,TA,CBLOCK,TA,TA,NO,ALQ,REC,GASA,GD,Y,SBRKR,TA,TYP,GD,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,175000
6,1600,2,916,916,2,7,1997,1997,RL,PAVE,IR1,HLS,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,TA,TA,PCONC,GD,TA,AV,UNF,UNF,GASA,GD,Y,SBRKR,TA,TYP,TA,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,169000
7,2519,2,1210,1238,2,9,1989,1990,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,MOD,NORM,NORM,1FAM,2STORY,HIP,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,GD,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,335000
6,1902,2,0,1318,2,8,1978,1978,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,RRAE,NORM,DUPLEX,1.5FIN,GABLE,COMPSHG,NAN,TA,TA,SLAB,NAN,NAN,NAN,NAN,NAN,GASA,TA,Y,SBRKR,TA,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,112000
5,1178,2,1176,1178,1,5,1973,2000,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,GD,TA,NO,BLQ,UNF,GASA,GD,Y,SBRKR,GD,TYP,FA,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,157000
5,988,2,988,988,1,5,1961,1961,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,REC,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,NORMAL,128500
5,894,1,894,894,1,5,1976,1976,RL,PAVE,REG,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,GD,AV,LWQ,ALQ,GASA,TA,Y,SBRKR,TA,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,128200
6,1442,2,1442,1442,2,6,1970,1970,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,POSA,NORM,1FAM,1STORY,HIP,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,UNF,UNF,GASA,TA,Y,SBRKR,TA,TYP,TA,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,185000
5,1328,1,1350,1328,1,5,1959,1959,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,GD,CBLOCK,TA,TA,GD,BLQ,UNF,GASA,GD,Y,SBRKR,TA,TYP,GD,ATTCHD,RFN,TA,TA,P,WD,NORMAL,170000
7,2640,4,1240,1320,1,8,1880,2003,RM,PAVE,IR1,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,2STORY,MANSARD,COMPSHG,NAN,GD,TA,STONE,TA,FA,NO,UNF,UNF,GASW,TA,N,SBRKR,GD,TYP,GD,DETCHD,UNF,TA,TA,N,WD,NORMAL,265979
6,1993,2,825,1097,2,8,1971,1971,RL,PAVE,IR1,LVL,ALLPUB,CULDSAC,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,REC,UNF,GASA,GD,Y,SBRKR,TA,TYP,GD,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,190000
6,1375,1,780,780,1,6,1937,1950,RM,PAVE,REG,BNK,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,GD,PCONC,TA,TA,NO,UNF,UNF,GASA,TA,Y,SBRKR,GD,TYP,GD,DETCHD,UNF,TA,TA,P,WD,NORMAL,141000
7,1500,3,1356,1500,2,6,2006,2006,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,1STORY,HIP,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,AV,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,FIN,TA,TA,Y,NEW,PARTIAL,246578
5,1795,1,1050,1050,2,7,1954,1954,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,BRKFACE,TA,TA,BRKTIL,TA,TA,NO,UNF,UNF,GASA,EX,N,FUSEF,TA,TYP,NAN,ATTCHD,UNF,FA,TA,Y,WD,NORMAL,131500
5,892,1,864,892,1,5,1966,1966,RL,PAVE,REG,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,REC,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,110000
5,2138,2,849,1075,2,11,1898,1965,RM,PAVE,REG,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,2.5UNF,HIP,COMPSHG,NAN,TA,TA,PCONC,TA,TA,NO,UNF,UNF,GASA,TA,N,FUSEA,TA,TYP,NAN,DETCHD,UNF,FA,PO,N,WD,NORMAL,106000
6,752,1,744,752,1,4,1984,1984,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,GD,TA,NO,ALQ,LWQ,GASA,TA,Y,SBRKR,TA,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,125000
7,1850,2,973,979,2,7,1994,1994,RL,PAVE,IR2,LVL,ALLPUB,FR2,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,GD,TA,PCONC,GD,TA,NO,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,BUILTIN,FIN,TA,TA,Y,WD,NORMAL,248000
5,2320,2,0,1547,2,7,1948,1950,RL,PAVE,IR2,LVL,ALLPUB,CORNER,GTL,FEEDR,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,TA,TA,SLAB,NAN,NAN,NAN,NAN,NAN,GASA,GD,Y,SBRKR,TA,TYP,TA,ATTCHD,UNF,TA,TA,P,WD,NORMAL,169000
10,2402,3,3094,2402,2,10,2008,2008,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,STONE,EX,TA,PCONC,EX,TA,GD,GLQ,ALQ,GASA,EX,Y,SBRKR,EX,TYP,GD,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,555000
5,1188,1,1188,1188,1,6,1962,1962,RL,PAVE,IR1,LVL,ALLPUB,CULDSAC,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,REC,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,ATTCHD,UNF,TA,TA,P,WD,NORMAL,157900
6,1509,2,1461,1509,2,5,1988,1989,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,SLVL,GABLE,COMPSHG,BRKFACE,GD,TA,CBLOCK,GD,TA,AV,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,FA,ATTCHD,RFN,TA,TA,Y,WD,ABNORML,175000
6,1586,2,1362,1586,2,7,1979,1998,RL,PAVE,IR1,LVL,ALLPUB,CULDSAC,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,GD,CBLOCK,GD,FA,NO,UNF,UNF,GASA,TA,Y,SBRKR,TA,TYP,TA,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,181000
5,1559,2,1559,1559,1,5,1948,1973,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,BRKTIL,TA,TA,NO,REC,UNF,GASA,GD,Y,SBRKR,TA,MIN2,NAN,DETCHD,UNF,TA,TA,Y,COD,NORMAL,153500
4,960,2,960,960,1,6,1970,1970,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,RRAN,NORM,2FMCON,1STORY,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,AV,ALQ,UNF,GASW,TA,N,SBRKR,TA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,NORMAL,129000
6,1158,2,1158,1158,1,5,2004,2004,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,RRAE,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,PCONC,GD,TA,NO,ALQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,NAN,DETCHD,UNF,TA,TA,Y,NEW,PARTIAL,158000
7,1108,1,637,1108,1,6,1930,1950,RM,PAVE,REG,BNK,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5UNF,GABLE,COMPSHG,NAN,TA,TA,PCONC,TA,TA,NO,UNF,UNF,GASA,EX,Y,FUSEF,GD,TYP,GD,ATTCHD,UNF,TA,TA,N,WD,NORMAL,139400
4,1180,1,700,1180,1,5,1922,1950,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,BRKTIL,FA,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,FA,TYP,GD,DETCHD,UNF,TA,FA,Y,WD,NORMAL,137500
5,1573,2,1078,1128,2,8,1930,1992,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,TA,PCONC,TA,TA,NO,UNF,UNF,GASA,TA,Y,SBRKR,TA,TYP,GD,DETCHD,UNF,TA,TA,P,WD,NORMAL,162900
7,1776,2,936,936,2,7,2002,2002,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,NAN,UNF,UNF,GASA,EX,Y,SBRKR,GD,TYP,TA,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,192500
9,1652,2,1652,1652,2,6,2006,2007,RL,PAVE,IR1,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,STONE,GD,TA,PCONC,EX,TA,NO,GLQ,UNF,GASA,EX,Y,SBRKR,EX,TYP,EX,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,325000
6,1406,0,319,1035,1,6,1920,1950,RM,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,ARTERY,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,FA,CBLOCK,TA,TA,NO,UNF,UNF,GASA,TA,Y,FUSEA,FA,TYP,NAN,NAN,NAN,NAN,NAN,N,WD,NORMAL,89500
6,1489,1,778,944,2,7,1940,1950,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,TA,BRKTIL,TA,TA,NO,UNF,UNF,GASA,TA,Y,SBRKR,TA,TYP,GD,DETCHD,UNF,TA,TA,Y,WD,NORMAL,139500
5,1812,2,360,1032,2,8,1900,1996,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,FEEDR,NORM,2FMCON,2STORY,GABLE,COMPSHG,NAN,TA,GD,BRKTIL,GD,TA,NO,UNF,UNF,GASA,GD,Y,SBRKR,GD,TYP,PO,DETCHD,UNF,TA,TA,N,WD,NORMAL,140000
5,1344,1,1024,1344,1,6,1958,1983,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,ALQ,REC,GASA,TA,Y,SBRKR,TA,MIN1,TA,DETCHD,UNF,TA,TA,Y,WD,NORMAL,144000
6,1392,1,689,689,1,6,1977,1977,RL,PAVE,IR1,LVL,ALLPUB,FR2,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,GD,TA,NO,GLQ,UNF,GASA,EX,Y,SBRKR,TA,TYP,NAN,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,161750
4,520,1,520,520,1,4,1927,1950,RM,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,FEEDR,RRNN,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,BRKTIL,TA,TA,NO,UNF,UNF,GASA,FA,N,SBRKR,FA,TYP,NAN,DETCHD,UNF,FA,TA,Y,WD,NORMAL,68500
6,1593,2,808,808,2,7,1992,1993,RL,PAVE,IR1,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,TA,TA,PCONC,GD,TA,NO,UNF,UNF,GASA,GD,Y,SBRKR,TA,TYP,TA,BUILTIN,RFN,TA,TA,Y,WD,NORMAL,178000
5,1053,1,1053,1053,1,5,1959,2006,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,BRKFACE,GD,TA,CBLOCK,TA,TA,NO,ALQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,NAN,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,145500
3,944,2,0,944,1,4,1952,1952,RL,PAVE,REG,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,1STORY,FLAT,TAR&GRV,NAN,TA,TA,SLAB,NAN,NAN,NAN,NAN,NAN,GASW,FA,N,FUSEF,FA,MIN1,NAN,DETCHD,UNF,TA,FA,Y,WD,NORMAL,82000
6,1218,2,735,869,1,6,1941,1950,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,GD,BRKTIL,TA,GD,NO,ALQ,UNF,GASA,EX,Y,SBRKR,TA,TYP,GD,DETCHD,UNF,TA,TA,Y,WD,NORMAL,131000
6,1487,1,735,798,1,7,1945,1950,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,FA,NO,LWQ,UNF,GASA,TA,Y,FUSEA,TA,TYP,GD,DETCHD,UNF,TA,TA,Y,WD,NORMAL,113000
5,789,1,789,789,1,5,1948,1950,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,ALQ,BLQ,GASA,EX,Y,SBRKR,TA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,PARTIAL,115000
8,2263,2,1141,1165,2,10,1998,1998,RL,PAVE,REG,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,2STORY,HIP,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,NO,UNF,UNF,GASA,GD,Y,SBRKR,GD,TYP,TA,BUILTIN,FIN,TA,TA,Y,WD,ABNORML,258000
7,1964,2,803,1098,2,8,1976,1976,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,HIP,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,ALQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,GD,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,205000
5,1558,1,913,1048,1,6,1945,1950,RL,PAVE,REG,BNK,ALLPUB,INSIDE,GTL,ARTERY,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,BLQ,UNF,GASA,TA,Y,FUSEA,TA,TYP,TA,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,140000
6,988,2,938,988,1,4,1969,1969,RL,PAVE,IR1,LOW,ALLPUB,CULDSAC,SEV,NORM,NORM,1FAM,SLVL,FLAT,METAL,NAN,TA,TA,CBLOCK,TA,TA,GD,ALQ,UNF,GASA,EX,Y,SBRKR,TA,TYP,TA,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,180000
5,1604,2,984,984,2,6,1941,1960,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,LWQ,BLQ,GASA,EX,Y,SBRKR,TA,MIN2,NAN,DETCHD,UNF,TA,TA,Y,WD,NORMAL,117000
7,1555,3,1373,1555,2,7,2007,2007,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,1STORY,HIP,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,GD,TYP,TA,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,174000
8,1314,2,1300,1314,2,6,2009,2009,FV,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,STONE,GD,TA,PCONC,GD,TA,MN,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,NAN,ATTCHD,RFN,TA,TA,Y,NEW,PARTIAL,229456
6,1309,2,1040,1309,1,5,1974,1999,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,ALQ,LWQ,GASA,FA,Y,SBRKR,GD,TYP,FA,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,181000
6,1322,2,855,855,2,6,1974,1974,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,2STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,ALQ,REC,GASA,TA,Y,SBRKR,TA,TYP,FA,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,147000
5,1385,2,910,910,2,6,1952,1952,RL,PAVE,REG,LVL,ALLPUB,CORNER,GTL,ARTERY,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,FA,CBLOCK,TA,TA,NO,REC,UNF,GASA,FA,Y,SBRKR,TA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,NORMAL,166000
5,1268,1,1268,1268,1,5,1977,1989,RL,PAVE,IR1,LVL,ALLPUB,CULDSAC,MOD,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,GD,GD,AV,ALQ,UNF,GASA,TA,Y,SBRKR,GD,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,NORMAL,143500
7,2097,3,1080,1080,2,9,1993,1993,RL,PAVE,IR2,LVL,ALLPUB,CULDSAC,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,GD,TA,PCONC,GD,TA,NO,BLQ,GLQ,GASA,EX,Y,SBRKR,GD,TYP,TA,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,228000
8,1800,3,1800,1800,2,7,2002,2002,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,BRKFACE,GD,TA,PCONC,EX,TA,GD,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,312500
7,1363,2,1385,1363,1,5,1954,2005,RL,PAVE,IR1,LOW,ALLPUB,CULDSAC,SEV,NORM,NORM,1FAM,1STORY,FLAT,MEMBRAN,NAN,TA,TA,CBLOCK,GD,TA,GD,LWQ,GLQ,GASA,EX,Y,SBRKR,TA,MOD,TA,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,241500
4,1100,1,1100,1100,1,6,1960,1960,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,PCONC,TA,TA,NO,ALQ,REC,GASA,TA,Y,SBRKR,TA,TYP,PO,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,141000
7,1146,2,868,1146,2,6,2003,2003,RL,PAVE,IR1,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,SLVL,GABLE,COMPSHG,BRKFACE,GD,TA,PCONC,EX,TA,AV,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,187500
7,1530,2,1530,1530,2,7,2005,2005,RL,PAVE,IR1,LOW,ALLPUB,INSIDE,MOD,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,STONE,GD,TA,PCONC,EX,TA,AV,ALQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,260000
6,2654,2,1054,1512,2,9,1968,1984,RL,PAVE,IR1,LVL,ALLPUB,CORNER,GTL,POSA,NORM,1FAM,2STORY,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,MN,BLQ,UNF,GASA,TA,Y,SBRKR,GD,TYP,GD,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,250000
7,1690,1,815,815,1,7,1916,1950,RM,PAVE,IR1,BNK,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,2.5UNF,GABLE,COMPSHG,NAN,TA,TA,BRKTIL,TA,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,TA,TYP,GD,DETCHD,UNF,TA,TA,Y,CONLW,NORMAL,144000
5,1142,2,1142,1142,1,6,1976,1976,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,1STORY,GABLE,COMPSHG,NAN,TA,TA,PCONC,GD,TA,NO,ALQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,PO,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,134000
6,958,2,1078,958,2,5,1976,1976,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,GD,TA,NO,ALQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,TA,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,128000
7,1818,1,1040,1226,1,7,1931,1950,RM,PAVE,REG,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,BRKFACE,TA,FA,PCONC,TA,TA,NO,LWQ,UNF,GASA,EX,Y,FUSEF,TA,TYP,TA,DETCHD,UNF,TA,TA,Y,WD,NORMAL,169500
7,1601,2,1271,1601,2,7,1978,1978,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,RRAN,NORM,1FAM,1STORY,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,GD,TA,NO,ALQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,TA,ATTCHD,RFN,TA,TA,Y,COD,ABNORML,157000
5,1099,1,1099,1099,1,6,1995,2006,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,PCONC,GD,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,GD,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,144000
8,3279,3,1650,1690,3,12,2003,2003,RL,PAVE,IR2,HLS,ALLPUB,CULDSAC,MOD,NORM,NORM,1FAM,2STORY,HIP,COMPSHG,BRKFACE,EX,TA,PCONC,GD,TA,GD,ALQ,UNF,GASA,EX,Y,SBRKR,EX,MOD,GD,BUILTIN,FIN,TA,TA,Y,WD,NORMAL,538000
8,2217,2,2217,2217,2,8,1970,1970,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,MOD,NORM,NORM,1FAM,1STORY,FLAT,TAR&GRV,NAN,GD,GD,PCONC,TA,GD,GD,ALQ,REC,GASA,EX,Y,SBRKR,GD,TYP,TA,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,268000
8,1872,2,1299,1299,2,7,2001,2001,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,AV,GLQ,UNF,GASA,EX,Y,SBRKR,EX,TYP,TA,BUILTIN,RFN,TA,TA,Y,WD,NORMAL,261500
