,customer_id,has_referred_friend,number_referrals,month_tenure,plan,phone_plan,has_multiple_lines,broadband_plan,broadband_type,online_security,online_backup,device_protection,premium_tech_support,unlimited_data,contract,paperless_billing,payment_method
7453,f51609d1-3144-4551-be0a-a8c6f69c94fb,Unknown,6,58.0,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card
7454,26d506fc-5521-4e5c-ba2e-88ef151bd405,Unknown,1,70.0,Plan A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7455,06a45a43-c5f5-4627-b588-1ee43d3e8b2e,No,0,10.0,Plan D,Yes,No,No,,No,No,No,No,No,One Year,No,Credit Card
7456,acef7422-126c-4072-a4ca-3b48eea30aac,No,0,69.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
7457,c160351a-0160-4354-9aae-69414440d513,Unknown,9,24.0,Plan C,Yes,No,No,,No,No,No,No,No,One Year,No,
7458,4633fbf7-74d3-48fc-9391-54767e308018,No,0,1.0,Plan E,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7459,25655385-95bc-4c72-b022-c8fdaf56d40f,No,0,1.0,Plan E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7460,8dcddb46-2b5c-4f4f-a35e-9bebbe32fb00,Unknown,10,56.0,Plan B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal
7461,feadea16-6d05-4de3-82f4-c981a8530eba,No,0,31.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7462,a9e53ce9-ed66-4dcd-9204-a01c44c51bea,Yes,9,15.0,Plan D,Yes,No,No,,No,No,No,No,No,One Year,Yes,Credit Card
7463,401b3e36-02e5-400e-9c81-b42e1fba67c5,Unknown,1,1.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7464,aeba0cf8-c136-4e38-aa41-193fc2e8750d,No,0,32.0,,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card
7465,96b8297c-0d1f-4fde-b715-61e09ad481ea,No,0,67.0,,Yes,No,Yes,Cable,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
7466,46e377c0-bdb6-4b98-b4a8-00707887791f,Yes,1,13.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
7467,809ef716-4a32-4d0f-80eb-ffa1e4614a42,Unknown,1,5.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,No,Credit Card
7468,4553abc2-a682-4f33-b198-df1da346fbcd,No,0,8.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal
7469,a17e0b07-b5a4-44cd-a10a-de0aa1aa2429,Yes,9,62.0,Plan B,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
7470,afa4849f-be2f-4574-8e3a-37c8e0600ac8,No,0,58.0,,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card
7471,4a026bc9-a5fb-4ba0-a0ae-c021d970520a,No,0,56.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card
7472,f88e1aae-c263-4d78-9ecc-5390e7d95bb9,Yes,5,53.0,,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal
7473,50fca0f2-bd93-4b07-b91c-c537bc51d8f9,No,0,18.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal
7474,242f4ab3-b076-4c01-b3ca-ee4331872757,Unknown,1,9.0,,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
7475,8af3226a-4132-4c20-8626-542549445200,No,0,3.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
7476,97b0f71f-9409-4ecc-9959-94c892df146a,No,0,3.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,,Month-to-Month,No,Bank Withdrawal
7477,c2daf2fb-7e4a-4c3e-a2ad-9294365014ee,Yes,1,21.0,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7478,8ccfdccc-579f-4fbd-931e-5f1b97c2869e,No,0,38.0,Plan C,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card
7479,11706900-441b-428f-bfe9-03b0d76a34e2,Yes,9,72.0,,Yes,No,No,,No,No,No,No,No,Two Year,Yes,Credit Card
7480,f2587edc-c013-46f1-92d1-064aba78a77d,Unknown,1,71.0,Plan A,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
7481,0513fae3-9de8-44a5-a4b4-a961c61d2532,Yes,1,58.0,Plan B,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,One Year,Yes,Bank Withdrawal
7482,2e24329e-fd58-4304-b1ca-3c2446f8fb22,No,0,63.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal
7483,24a35ab6-b652-42eb-a8ea-3c975fb59985,No,0,12.0,,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check
7484,5b66e233-1699-4f4c-8ab5-5c32e06d1f24,No,0,10.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
7485,e2aa3483-5ae0-448a-b857-2e28413fbc42,Unknown,2,70.0,Plan A,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
7486,fae7df5d-fd5e-40fd-aa42-72d92c2b808a,Unknown,10,8.0,,Yes,No,Yes,Cable,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal
7487,12091011-e57f-49a2-b6f0-a256bee6f20d,No,0,31.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7488,facd1aa7-f44f-43f6-8319-df83bd74e650,No,0,47.0,Plan B,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Two Year,No,Credit Card
7489,c3a0f323-5d7c-43e0-9be2-16c58a8d0472,Unknown,1,44.0,,Yes,No,No,,No,No,No,No,No,One Year,Yes,Bank Withdrawal
7490,055ae7d7-222f-46ba-9847-4d12eedb3012,Unknown,1,8.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7491,7000cc2c-69c4-475a-bf00-0b48296a535d,No,0,40.0,,No,No,Yes,Cable,No,Yes,No,Yes,No,One Year,No,Credit Card
7492,e2090dc6-b7b8-4ab6-ae53-4776a88fae0e,Unknown,1,47.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
7493,bc759028-7fc1-4e31-adc0-1ecab67dea6f,No,0,13.0,,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7494,59e6078e-40aa-46b2-9beb-4e8616adfe59,No,0,6.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Mailed Check
7495,625692ae-2beb-4a2d-828b-b7c99e1861a6,Yes,2,28.0,,No,No,Yes,DSL,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal
7496,1507380e-4ef0-4e6b-90bc-279f33f45b30,No,0,1.0,Plan E,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7497,e0091a44-a4b4-46ea-86be-93500ca3d485,No,0,2.0,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7498,83571c9c-49dd-4ba3-a2e6-cb0df50340c2,Yes,6,52.0,Plan B,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Credit Card
7499,968698e5-afd1-45e0-baf7-c81015d6a778,No,0,50.0,Plan B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card
7500,28adbf4e-1fa9-4606-a29b-960bed61925e,No,0,49.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,One Year,No,Credit Card
7501,7dad512d-cec7-402a-9fbe-719fc5e16d5c,Unknown,1,11.0,Plan D,Yes,No,No,,No,No,No,No,No,Month-to-Month,Yes,Credit Card
7502,92a9d6d4-e50a-4038-ae54-4aaac02c00db,No,0,22.0,,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal
7503,8be6759c-f056-4d00-ac58-c5fe1822aa28,Yes,2,64.0,,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check
7504,719d1df0-d283-44b9-ae1f-a9b7d9a1c663,No,0,27.0,,Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card
7505,1d72c4cd-0243-44e3-af1d-ab59a8335bb3,No,0,21.0,Plan D,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
7506,1a778ae1-68f4-48ca-b40b-3c2a60eff57e,Unknown,10,72.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal
7507,4b78f6c8-2841-415a-abf9-5b3caaf61ca0,Unknown,10,43.0,,Yes,No,Yes,Cable,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal
7508,066bae1e-6a86-40ef-8ed4-d4bd3e66e8ba,Unknown,1,13.0,Plan D,Yes,Yes,Yes,Cable,No,No,Yes,No,,One Year,Yes,
7509,b6662a90-3a84-4bec-a7fd-fecf61c20e4b,No,0,69.0,,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Bank Withdrawal
7510,3940f705-ffb3-42f3-8285-8e8f75f8c9b5,Unknown,6,63.0,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
7511,6c6335d7-cd8c-4f3c-9378-20329f04a3f7,No,0,2.0,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal
7512,04857f87-b2d8-4924-ae7d-cba221fa0249,No,0,7.0,Plan E,Yes,No,No,,No,No,No,No,No,One Year,No,Credit Card
7513,780998f3-e093-4fea-bb60-623a52610140,No,0,19.0,,Yes,No,Yes,Cable,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal
7514,61c9380c-146e-453d-89a3-b2e5034314ba,Unknown,1,72.0,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
7515,98716385-6b19-4483-9fed-314a04027cbc,No,0,9.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
7516,5f95110e-c9e8-426e-b17e-a61c90c621e3,No,0,29.0,,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
7517,71be0f9f-10c9-4522-999b-8298365c377a,Yes,2,4.0,Plan E,No,No,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7518,04fadf32-e85e-4561-b826-9a398e46d604,Unknown,2,63.0,,Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,Two Year,No,Credit Card
7519,8dc8581a-6f3c-49a5-bbab-aca96a767f74,No,0,32.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
7520,f15fc09e-c9ff-4e36-88de-44e191b72235,Unknown,8,22.0,,Yes,No,No,,No,No,No,No,No,One Year,No,Bank Withdrawal
7521,3d479610-4d02-47e8-b01b-513d117974f4,Yes,2,68.0,,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal
7522,1cac9616-94e1-436a-9896-da470c2b8a2a,Unknown,1,16.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7523,04e8daf0-962b-46a8-a4b2-f90f772545f8,No,0,13.0,Plan D,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
7524,a4b1e5a0-a4d8-4191-8152-adf88dbda1a8,No,0,15.0,,Yes,No,Yes,Cable,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal
7525,2fcd0cce-7c3e-44be-bbd2-bc5dfb635503,Unknown,3,15.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
7526,71738c9d-ae1d-4f95-be1e-b9e1f95489d7,No,0,1.0,Plan E,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,No,Credit Card
7527,4045e362-17e2-4d15-9737-97ccd7a6f0bb,No,0,6.0,,Yes,No,Yes,Cable,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal
7528,3aa81ae2-7021-4f37-be78-94c7eed58aac,No,0,66.0,Plan A,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Credit Card
7529,764fa78d-abda-4722-a6a3-18cd38435a52,No,0,13.0,Plan D,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card
7530,f698d1c7-007a-4693-a616-2ba9caae9ef6,No,0,22.0,Plan D,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7531,1be52eb4-25d6-4928-bf05-4f675acc6c88,Unknown,1,13.0,,No,No,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7532,2cd6fa2c-cd7a-4abc-9828-04d99231536f,No,0,30.0,,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card
7533,d48afd92-2c8a-46cf-9c64-2f9051e9de59,No,0,8.0,Plan E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7534,e895eba7-c4d0-40c0-999d-f909a0268f13,No,0,40.0,,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card
7535,bc1afdb0-226c-4c7e-9079-eaf8d5bb5aa3,No,0,3.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check
7536,8dba62f2-046d-4093-b558-9d20fdb96006,No,0,3.0,,No,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,No,Mailed Check
7537,64c63ec4-d76e-4713-93fd-1749495540e1,Unknown,5,37.0,,Yes,Yes,No,,No,No,No,No,No,Two Year,Yes,Bank Withdrawal
7538,c566939d-6b21-48a0-8f0b-6699812b7a5d,No,0,17.0,Plan D,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card
7539,8f3f901f-b87e-4435-ad94-1954fc2dafd7,No,0,1.0,Plan E,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7540,0cc4b855-0072-4d57-a250-4ed622c59e89,Unknown,4,72.0,Plan A,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Two Year,Yes,Credit Card
7541,3ba27334-ede5-4673-9434-569ac739791c,Unknown,6,23.0,Plan D,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal
7542,f9888db4-5f8f-4b14-a555-88a89dfd3a7a,Unknown,2,71.0,Plan A,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
7543,2d4f9577-d691-4417-9bee-c2a809c23940,No,0,9.0,Plan E,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
7544,9f1633bd-1e5e-413a-9bc4-fe08ff49bf64,No,0,34.0,Plan C,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,One Year,No,Credit Card
7545,f7dc5dd1-47f6-4ef6-94b0-09950b4403e1,Unknown,1,22.0,Plan D,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
7546,635fc830-a32d-440a-81fd-60c6d7b9328e,No,0,3.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
7547,edcbfc4f-5ebb-4c38-89cc-bc3226e30b7c,No,0,8.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7548,7c234af8-f4af-4460-be5e-0ddf149e0f0e,No,0,2.0,Plan E,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
7549,1a191cf9-2176-4199-a6cf-7c456ab20581,No,0,22.0,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
7550,599f884e-77ce-4e8e-adc0-fd5c3e6ccca6,No,0,70.0,Plan A,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
7551,44f8f346-3640-4280-9633-38ca9b470f14,Yes,4,26.0,,No,No,Yes,DSL,Yes,No,Yes,No,Yes,One Year,No,Credit Card
7552,db6afeba-2fcf-41fd-9647-9dc2ea81efa0,No,0,34.0,Plan C,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,One Year,Yes,Mailed Check
7553,40dd3399-682c-451f-89cb-01d6643afa2b,Unknown,9,72.0,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
7554,8a9e59fb-2212-41ab-a317-a7e337cc3bc5,Yes,9,59.0,,Yes,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
7555,2110904d-efa7-4706-aa55-e5d784ca73bd,Yes,9,25.0,,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card
7556,818d5231-5deb-4c77-8157-e1a93f559904,Unknown,6,,,Yes,No,No,,No,No,No,No,No,One Year,Yes,Bank Withdrawal
7557,6d591fd4-2477-4eea-a733-2e021a60bc0c,Unknown,9,71.0,Plan A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card
7558,cc46f9e9-f0ae-4db7-bd4b-19baa6241c5f,Unknown,6,72.0,,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
7559,6788f5db-9843-4f76-be75-5fceb15d824c,Yes,10,17.0,Plan D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
7560,80f76a36-194c-42e2-8c5a-789440e7b67b,No,0,33.0,,Yes,Yes,Yes,Cable,Yes,No,No,Yes,Yes,One Year,No,Bank Withdrawal
7561,a9d26095-9733-4c13-8641-a62ee80b2c22,No,0,54.0,,No,No,Yes,Cable,Yes,No,No,Yes,Yes,Two Year,No,Credit Card
7562,12f8b3ea-277e-46cb-930c-0cd60a14a28d,No,0,67.0,Plan A,Yes,No,No,,No,No,No,No,No,Two Year,No,Bank Withdrawal
7563,f2efd7bf-5a14-4a5c-b04c-ff3a195a4429,Unknown,7,26.0,,Yes,Yes,No,,No,No,No,No,No,One Year,No,Credit Card
7564,ff0513a4-f310-4b0b-b920-fcb481b162da,No,0,8.0,Plan E,Yes,Yes,Yes,DSL,Yes,No,No,Yes,,Month-to-Month,No,Bank Withdrawal
7565,82b7ed6c-de17-4117-a195-a79b99d12b2f,Yes,1,50.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7566,530a4b4d-d467-4f8c-a4a8-1c1eca9e490f,Yes,10,72.0,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
7567,1ce7810c-5865-40ec-9bec-dd8450c63600,Unknown,3,46.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
7568,36b7369a-e3b5-4fbe-a367-23da553a0b32,No,0,8.0,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
7569,ef4fec46-e202-4e7a-8ac4-4dde26f502ab,No,0,27.0,,Yes,No,No,,No,No,No,No,No,Two Year,Yes,Mailed Check
7570,d837283d-baae-4195-929b-b614479578f9,No,0,1.0,Plan E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7571,888980d0-08b5-47bb-8e22-3ba807940895,Unknown,8,14.0,,Yes,No,No,,No,No,No,No,No,One Year,No,Credit Card
7572,0287db14-fccf-4f77-b681-69ba5161924e,Unknown,3,72.0,,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal
7573,329012b4-235e-4d59-b521-0339f03011de,Yes,5,46.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,One Year,No,Bank Withdrawal
7574,e32c4aeb-2781-4756-9105-0ac0e9136ef3,No,0,1.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Mailed Check
7575,8889e6f5-0bd6-4660-8377-b99eb7c56476,No,0,1.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,Yes,Credit Card
7576,355eef96-aae3-46bc-b5d4-9f5b2e2cee45,No,0,69.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
7577,8d18f500-d23c-45a7-875d-7347b3a1d8d9,Unknown,1,65.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
7578,166597c0-eec5-410a-a79b-bedefe679d9e,Yes,8,37.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal
7579,a40270e1-bc9a-482a-9012-3ccbd2abab11,No,0,3.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
7580,3e0df100-724d-424c-83a8-ddf2ca49c3fa,No,0,12.0,,Yes,Yes,No,,No,No,No,No,No,Two Year,Yes,Bank Withdrawal
7581,5f3c7b40-b84c-44b0-8a5b-35742377912b,Yes,1,72.0,Plan A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
7582,267318f6-0ed1-4277-ad70-b393d4e685d7,Unknown,3,19.0,,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7583,d0f09630-18b2-4aa2-8f44-9eb6c0a2be66,Unknown,4,10.0,Plan E,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
7584,e32c4aeb-2781-4756-9105-0ac0e9136ef3,No,0,1.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Mailed Check
7585,f3621e94-554a-4001-99ff-f216d25534dc,Yes,1,61.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
7586,e1513cd6-1b28-4311-8117-96b8f8266405,Yes,5,27.0,Plan C,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal
7587,359a177f-592a-44f7-95d5-fad4f9bf4829,No,0,4.0,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal
7588,e9b9996c-6748-4ac7-a86e-868822ac2049,Yes,1,1.0,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal
7589,0eae3801-d9d1-4674-a02c-e756afaed189,Unknown,6,13.0,Plan D,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
7590,7bdcc357-1b2f-436f-9dc3-a780c421224b,Yes,5,58.0,Plan B,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7591,f6a23ed0-d2dc-4844-99ee-e8724f99cc0e,Yes,1,52.0,,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal
7592,bfe69f21-012a-4865-b71a-5076ef5b39be,No,0,3.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,Yes,Mailed Check
7593,a743743e-c599-47e5-bcfd-7f017545b195,Yes,4,63.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal
7594,d845e376-4e57-4c64-8669-0f9d3da50c15,Unknown,7,71.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
7595,9b8ea370-344c-4782-b3bb-e5416f3cab44,Yes,10,60.0,Plan B,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
7596,6c6f129e-acdd-4383-abb9-f2d6f4af0a49,Unknown,10,60.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal
7597,42325a41-89ea-4d21-99af-4ebbc47898a8,No,0,4.0,,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
7598,14d12f10-aed5-41cd-9132-1fbe85ba0dd5,No,0,70.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
7599,0d5be38c-2fc4-4353-9336-2b4fdf934df0,No,0,27.0,,Yes,No,No,,No,No,No,No,No,One Year,No,Bank Withdrawal
7600,bc89b3ca-7417-46c2-9f94-1708689cc15d,Unknown,6,50.0,Plan B,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
7601,e6782b7f-1454-40a6-a07e-8469a8a46fd4,No,0,66.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
7602,6d4c7c6b-20c0-41bc-bb7d-cc55784e3233,No,0,1.0,Plan E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
7603,1437005a-f36c-4df9-bf22-864d71ff4e3e,Yes,1,3.0,Plan E,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check
7604,9b54dfe0-6204-436f-9bfb-68bc16ccb772,Unknown,1,66.0,,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal
7605,820ae589-5046-4dbe-9aca-63b290caf361,Unknown,1,37.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
7606,1aa1ecdf-e000-4fe6-b462-76836222dff3,Unknown,6,22.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card
7607,64d24ab5-b50f-4ad6-a1c2-07f2a45a0137,Unknown,2,4.0,,Yes,No,Yes,Cable,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card
7608,f1284256-cb5c-41a3-9e3b-6b7f45b6bc0f,Yes,10,55.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card
7609,622aba7b-b1f3-4217-9599-998d03743786,Yes,8,63.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
